ID,trialseq,Ab,DV,US,noUS
501,1,1,0.483539095,0,1
501,2,1,0.014403292,0,1
501,3,1,0.00617284,0,1
501,4,1,0.00617284,0,1
501,5,1,0.00617284,0,1
501,6,1,0.008230453,0,1
501,7,1,0.007201646,0,1
501,8,1,0.991769547,0,1
501,9,1,0.004115226,0,1
501,10,1,0.00617284,0,1
501,11,1,0.007201646,0,1
501,12,1,0.013374486,0,1
502,1,1,0.579571759,0,1
502,2,1,0.583912037,0,1
502,3,1,0.583912037,0,1
502,4,1,0.973090278,0,1
502,5,1,0.01099537,0,1
502,6,1,0.497106482,0,1
502,7,1,0.505787037,0,1
502,8,1,0.243923611,0,1
502,9,1,0.764756945,0,1
502,10,1,0.98755787,0,1
502,11,1,0.008101852,0,1
502,12,1,0.501446759,0,1
503,1,1,0.981481482,0,1
503,2,1,0.50617284,0,1
503,3,1,0.00617284,0,1
503,4,1,0.009259259,0,1
503,5,1,0.007716049,0,1
503,6,1,0.010802469,0,1
503,7,1,0.007716049,0,1
503,8,1,0.00154321,0,1
503,9,1,0,0,1
503,10,1,0,0,1
503,11,1,0.00617284,0,1
503,12,1,0.007716049,0,1
504,1,1,0.737654321,0,1
504,2,1,0.001028838,0,1
504,3,1,0.001028838,0,1
504,4,1,0.001028838,0,1
504,5,1,0.001028838,0,1
504,6,1,0.001028838,0,1
504,7,1,0.001028838,0,1
504,8,1,0.001028838,0,1
504,9,1,0.001028838,0,1
504,10,1,0.001028838,0,1
504,11,1,0.001028838,0,1
504,12,1,0.001028838,0,1
505,1,1,0.971643519,0,1
505,2,1,0.528935185,0,1
505,3,1,0.01099537,0,1
505,4,1,0.021122685,0,1
505,5,1,0.016782408,0,1
505,6,1,0.018229167,0,1
505,7,1,0.006655093,0,1
505,8,1,0.01244213,0,1
505,9,1,0.019675926,0,1
505,10,1,0.013888889,0,1
505,11,1,0.021122685,0,1
505,12,1,0.021122685,0,1
506,1,1,0.815843653,0,1
506,2,1,0.00308642,0,1
506,3,1,0.002057629,0,1
506,4,1,0.001028838,0,1
506,5,1,0.004115258,0,1
506,6,1,0.002057629,0,1
506,7,1,0,0,1
506,8,1,0.002057629,0,1
506,9,1,0,0,1
506,10,1,0.004115258,0,1
506,11,1,0.008230468,0,1
506,12,1,0.00308642,0,1
507,1,1,0.99691358,0,1
507,2,1,0.002314815,0,1
507,3,1,0.013888889,0,1
507,4,1,0.122685185,0,1
507,5,1,0.026234568,0,1
507,6,1,0.006944444,0,1
507,7,1,0.00617284,0,1
507,8,1,0.002314815,0,1
507,9,1,0.002314815,0,1
507,10,1,0,0,1
507,11,1,0.00154321,0,1
507,12,1,0.00154321,0,1
508,1,1,0.984567901,0,1
508,2,1,0.222222222,0,1
508,3,1,0.036008231,0,1
508,4,1,0.185185185,0,1
508,5,1,0.030864198,0,1
508,6,1,0.030864198,0,1
508,7,1,0.030864198,0,1
508,8,1,0.029835391,0,1
508,9,1,0.029835391,0,1
508,10,1,0.029835391,0,1
508,11,1,0.025720165,0,1
508,12,1,0.025720165,0,1
509,1,1,0.490740741,0,1
509,2,1,0.5,0,1
509,3,1,0.017489712,0,1
509,4,1,0.988683128,0,1
509,5,1,0.962962963,0,1
509,6,1,0.007201646,0,1
509,7,1,0.007201646,0,1
509,8,1,0.501028807,0,1
509,9,1,0.489711934,0,1
509,10,1,0.029835391,0,1
509,11,1,0.998971194,0,1
509,12,1,0.002057613,0,1
510,1,1,0.998971194,0,1
510,2,1,0.002057613,0,1
510,3,1,0.005144033,0,1
510,4,1,0.001028806,0,1
510,5,1,0.490740741,0,1
510,6,1,0,0,1
510,7,1,0.001028806,0,1
510,8,1,0.001028806,0,1
510,9,1,0.997942387,0,1
510,10,1,0,0,1
510,11,1,0,0,1
510,12,1,0.501028807,0,1
511,1,1,0.498611111,0,1
