ID,trialseq,Ab,DV,US,noUS
633,6,1,0.107928241,0,1
633,7,1,0.008101852,0,1
633,8,1,0.005208333,0,1
633,9,1,0.005208333,0,1
633,10,1,0.008101852,0,1
633,11,1,0.006655093,0,1
633,12,1,0.086226852,0,1
634,1,1,0.523662583,0,1
634,2,1,0.533950649,0,1
634,3,1,0.204732542,0,1
634,4,1,0.222222222,0,1
634,5,1,0.222222222,0,1
634,6,1,0.044238691,0,1
634,7,1,0.081275712,0,1
634,8,1,0.018518526,0,1
634,9,1,0.02469135,0,1
634,10,1,0.02469135,0,1
634,11,1,0.02469135,0,1
634,12,1,0.02469135,0,1
635,1,1,0.999162479,0,1
635,2,1,0.498883306,0,1
635,3,1,0.00307091,0,1
635,4,1,0.004187605,0,1
635,5,1,0.000837521,0,1
635,6,1,0.00307091,0,1
635,7,1,0.000837521,0,1
635,8,1,0.006420994,0,1
635,9,1,0.004187605,0,1
635,10,1,0.001954216,0,1
635,11,1,0.00307091,0,1
635,12,1,0.001954216,0,1
636,1,1,0.512345679,0,1
636,2,1,0.949382716,0,1
636,3,1,0.941975309,0,1
636,4,1,0.956790124,0,1
636,5,1,0.07654321,0,1
636,6,1,0.934567901,0,1
636,7,1,0.941975309,0,1
636,8,1,0.497530864,0,1
636,9,1,0.966666667,0,1
636,10,1,0.959259259,0,1
636,11,1,0.97037037,0,1
636,12,1,0.977777778,0,1
637,1,1,0.411131779,0,1
637,2,1,0.403600622,0,1
637,3,1,0.570616707,0,1
637,4,1,0.326649887,0,1
637,5,1,0.5565482,0,1
637,6,1,0.341613059,0,1
637,7,1,0.445666117,0,1
637,8,1,0.1519508,0,1
637,9,1,0.494288014,0,1
637,10,1,0.284018477,0,1
637,11,1,0.119775326,0,1
637,12,1,0.058685141,0,1
638,1,1,0.62191358,0,1
638,2,1,0.691872428,0,1
638,3,1,0.378600886,0,1
638,4,1,0.317386831,0,1
638,5,1,0.269032922,0,1
638,6,1,0.20781893,0,1
638,7,1,0.148662552,0,1
638,8,1,0.506687243,0,1
638,9,1,0.136316873,0,1
638,10,1,0.012345711,0,1
638,11,1,0.008744856,0,1
638,12,1,0.001028806,0,1
639,1,1,0.496892866,0,1
639,2,1,0.500621427,0,1
639,3,1,0.718120805,0,1
639,4,1,0.578921203,0,1
639,5,1,0.669649515,0,1
639,6,1,0.506835695,0,1
639,7,1,0.730549341,0,1
639,8,1,0.510564256,0,1
639,9,1,0.889634601,0,1
639,10,1,0.567735521,0,1
639,11,1,0.503107134,0,1
639,12,1,0.703206562,0,1
640,1,1,0.49182738,0,1
640,2,1,0.707483614,0,1
640,3,1,0.602805181,0,1
640,4,1,0.485880346,0,1
640,5,1,0.318212125,0,1
640,6,1,0.188778599,0,1
640,7,1,0.093110512,0,1
640,8,1,0.034451928,0,1
640,9,1,0.034451928,0,1
640,10,1,0.034451928,0,1
640,11,1,0.034451928,0,1
640,12,1,0.011367201,0,1
641,1,1,0.386574098,0,1
641,2,1,0.340277801,0,1
641,3,1,0.367283974,0,1
641,4,1,0.283950617,0,1
641,5,1,0.228395085,0,1
641,6,1,0.340277801,0,1
641,7,1,0.151234592,0,1
641,8,1,0.121141987,0,1
641,9,1,0.080246902,0,1
641,10,1,0.068672828,0,1
641,11,1,0.068672828,0,1
641,12,1,0.052469136,0,1
642,1,1,0.365226369,0,1
642,2,1,0.57304533,0,1
642,3,1,0.561728395,0,1
642,4,1,0.641975309,0,1
642,5,1,0.37962963,0,1
642,6,1,0.364197531,0,1
642,7,1,0.559670813,0,1
642,8,1,0.630658468,0,1
642,9,1,0.390946565,0,1
642,10,1,0.201646122,0,1
642,11,1,0.324074074,0,1
642,12,1,0.327160494,0,1
643,1,1,0.767489712,0,1
643,2,1,0.521604938,0,1
643,3,1,0.494855967,0,1
643,4,1,0.258230453,0,1
643,5,1,0.118312757,0,1
643,6,1,0.088477366,0,1
643,7,1,0.080246914,0,1
