ID,trialseq,Ab,DV,US,noUS
313,5,1,0.078472222,0,1
313,6,1,0.001388889,0,1
313,7,1,0.001388889,0,1
313,8,1,0.002083333,0,1
313,9,1,0.493055556,0,1
313,10,1,0.003472222,0,1
313,11,1,0.003472222,0,1
313,12,1,0.749305556,0,1
314,1,1,0.878600823,0,1
314,2,1,0.747942387,0,1
314,3,1,0.327160494,0,1
314,4,1,0.212962963,0,1
314,5,1,0.09053498,0,1
314,6,1,0.004115226,0,1
314,7,1,0.002057613,0,1
314,8,1,0.007201646,0,1
314,9,1,0.001028806,0,1
314,10,1,0,0,1
314,11,1,0,0,1
314,12,1,0.001028806,0,1
315,1,1,0.991898148,0,1
315,2,1,0.991898148,0,1
315,3,1,0.991898148,0,1
315,4,1,0.997685185,0,1
315,5,1,0.98755787,0,1
315,6,1,0.98900463,0,1
315,7,1,0.853009259,0,1
315,8,1,0.990451389,0,1
315,9,1,0.990451389,0,1
315,10,1,0.981770833,0,1
315,11,1,0.771990741,0,1
315,12,1,0.879050926,0,1
316,1,1,0.093621399,0,1
316,2,1,0.031893004,0,1
316,3,1,0.013374494,0,1
316,4,1,0.989711997,0,1
316,5,1,0.981481513,0,1
316,6,1,0.015432115,0,1
316,7,1,0.48353911,0,1
316,8,1,0.970164578,0,1
316,9,1,0.017489736,0,1
316,10,1,0.987654415,0,1
316,11,1,0.357186846,0,1
316,12,1,0.562788532,0,1
317,1,1,0.695473251,0,1
317,2,1,0.493827161,0,1
317,3,1,0.16255144,0,1
317,4,1,0.005144033,0,1
317,5,1,0.005144033,0,1
317,6,1,0.00617284,0,1
317,7,1,0.002057613,0,1
317,8,1,0.00617284,0,1
317,9,1,0.002057613,0,1
317,10,1,0.001028806,0,1
317,11,1,0.001028806,0,1
317,12,1,0.001028806,0,1
318,1,1,0.502261709,0,1
318,2,1,0.491923703,0,1
318,3,1,0.495998277,0,1
318,4,1,0.495998277,0,1
318,5,1,0.227915879,0,1
318,6,1,0.011725682,0,1
318,7,1,0.004584604,0,1
318,8,1,0.004584604,0,1
318,9,1,0.004584604,0,1
318,10,1,0.004584604,0,1
318,11,1,0.005612585,0,1
318,12,1,0.004560276,0,1
319,1,1,0.924556618,0,1
319,2,1,0.537218511,0,1
319,3,1,0.306141499,0,1
319,4,1,0.550477028,0,1
319,5,1,0.806177001,0,1
319,6,1,0.179238549,0,1
319,7,1,0.259736689,0,1
319,8,1,0.08642893,0,1
319,9,1,0.273942243,0,1
319,10,1,0.103475594,0,1
319,11,1,0.403686303,0,1
319,12,1,0.16976818,0,1
320,1,1,0.126543218,0,1
320,2,1,0.16563786,0,1
320,3,1,0.209876575,0,1
320,4,1,0.07716051,0,1
320,5,1,0.045267482,0,1
320,6,1,0.045267482,0,1
320,7,1,0.094650229,0,1
320,8,1,0.081275712,0,1
320,9,1,0.081275712,0,1
320,10,1,0.012345703,0,1
320,11,1,0.036008246,0,1
320,12,1,0.012345703,0,1
321,1,1,0.444391727,0,1
321,2,1,0.456875179,0,1
321,3,1,0.469358717,0,1
321,4,1,0.444391727,0,1
321,5,1,0.451200875,0,1
321,6,1,0.406941373,0,1
321,7,1,0.434177963,0,1
321,8,1,0.416020207,0,1
321,9,1,0.463684413,0,1
321,10,1,0.431908276,0,1
321,11,1,0.450066031,0,1
321,12,1,0.386513844,0,1
322,1,1,0.74691358,0,1
322,2,1,0.670781893,0,1
322,3,1,0.691358025,0,1
322,4,1,0.709876543,0,1
322,5,1,0.850823045,0,1
322,6,1,0.71399177,0,1
322,7,1,0.721193416,0,1
322,8,1,0.646090535,0,1
322,9,1,0.374485597,0,1
322,10,1,0.613168724,0,1
322,11,1,0.610082305,0,1
322,12,1,0.758230453,0,1
323,1,1,0.164609085,0,1
323,2,1,0.202674913,0,1
323,3,1,0.202674913,0,1
323,4,1,0.128600839,0,1
323,5,1,0.049382716,0,1
323,6,1,0.038065875,0,1
323,7,1,0.015432099,0,1
323,8,1,0.012345679,0,1
323,9,1,0.010288097,0,1
323,10,1,0.001028838,0,1
323,11,1,0.004115258,0,1
323,12,1,0.001028838,0,1
324,1,1,0.79835391,0,1
324,2,1,0.823045283,0,1
