ID,trialseq,Ab,DV,US,noUS
225,1,1,0.999207598,0,1
225,2,1,0.484834798,0,1
225,3,1,0.495356882,0,1
225,4,1,0.004896828,0,1
225,5,1,0.005623373,0,1
225,6,1,0.007060411,0,1
225,7,1,0.005982613,0,1
225,8,1,0.005982613,0,1
225,9,1,0.005982613,0,1
225,10,1,0.005982613,0,1
225,11,1,0.005982613,0,1
225,12,1,0.005982613,0,1
226,1,1,0.50205766,0,1
226,2,1,0.508230484,0,1
226,3,1,0.497942418,0,1
226,4,1,0.600823077,0,1
226,5,1,0.615226385,0,1
226,6,1,0.196502058,0,1
226,7,1,0.151234592,0,1
226,8,1,0.108024707,0,1
226,9,1,0.057613169,0,1
226,10,1,0.04218107,0,1
226,11,1,0.019547317,0,1
226,12,1,0.011316873,0,1
227,1,1,0.996141975,0,1
227,2,1,0.026234568,0,1
227,3,1,0.002314815,0,1
227,4,1,0.00462963,0,1
227,5,1,0.00617284,0,1
227,6,1,0.002314815,0,1
227,7,1,0.000771605,0,1
227,8,1,0.002314815,0,1
227,9,1,0.002314815,0,1
227,10,1,0.002314815,0,1
227,11,1,0.002314815,0,1
227,12,1,0.002314815,0,1
228,1,1,0.766460937,0,1
228,2,1,0.913580247,0,1
228,3,1,0.957818962,0,1
228,4,1,0.691358025,0,1
228,5,1,0.990740741,0,1
228,6,1,0.641975309,0,1
228,7,1,0.585391009,0,1
228,8,1,0.277777778,0,1
228,9,1,0.265432099,0,1
228,10,1,0.234567901,0,1
228,11,1,0.240740741,0,1
228,12,1,0.144032938,0,1
229,1,1,0.715020576,0,1
229,2,1,0.537037037,0,1
229,3,1,0.315843622,0,1
229,4,1,0.478395062,0,1
229,5,1,0.226337449,0,1
229,6,1,0.215020576,0,1
229,7,1,0.215020576,0,1
229,8,1,0.151234568,0,1
229,9,1,0.12654321,0,1
229,10,1,0.127572017,0,1
229,11,1,0.127572017,0,1
229,12,1,0.025720165,0,1
230,1,1,0.69650204,0,1
230,2,1,0.598765416,0,1
230,3,1,0.597736609,0,1
230,4,1,0.358024679,0,1
230,5,1,0.361111099,0,1
230,6,1,0.575102865,0,1
230,7,1,0.551440314,0,1
230,8,1,0.540123442,0,1
230,9,1,0.562757186,0,1
230,10,1,0.325102869,0,1
230,11,1,0.361111099,0,1
230,12,1,0.374485584,0,1
231,1,1,0.322016461,0,1
231,2,1,0.608024691,0,1
231,3,1,0.625514403,0,1
231,4,1,0.383744856,0,1
231,5,1,0.599794239,0,1
231,6,1,0.502057613,0,1
231,7,1,0.755144033,0,1
231,8,1,0.684156379,0,1
231,9,1,0.512345679,0,1
231,10,1,0.497942387,0,1
231,11,1,0.501028807,0,1
231,12,1,0.546296296,0,1
232,1,1,0.944444445,0,1
232,2,1,0.846707819,0,1
232,3,1,0.030864198,0,1
232,4,1,0.804526749,0,1
232,5,1,0.015432099,0,1
232,6,1,0.019547325,0,1
232,7,1,0.018518519,0,1
232,8,1,0.794238683,0,1
232,9,1,0.696502058,0,1
232,10,1,0.718106996,0,1
232,11,1,0.667695473,0,1
232,12,1,0.032921811,0,1
233,1,1,0.658024691,0,1
233,2,1,0.655555556,0,1
233,3,1,0.655555556,0,1
233,4,1,0.632098766,0,1
233,5,1,0.598765432,0,1
233,6,1,0.614814815,0,1
