ID,trialseq,Ab,DV,US,noUS
413,9,1,0.713903229,0,1
413,10,1,0.791329159,0,1
413,11,1,0.874365759,0,1
413,12,1,0.817137828,0,1
414,1,1,0.975315448,0,1
414,2,1,0.96429009,0,1
414,3,1,0.971640328,0,1
414,4,1,0.642104619,0,1
414,5,1,0.782984197,0,1
414,6,1,0.269692515,0,1
414,7,1,0.850361387,0,1
414,8,1,0.752358202,0,1
414,9,1,0.143513414,0,1
414,10,1,0.110437339,0,1
414,11,1,0.101862061,0,1
414,12,1,0.856486586,0,1
415,1,1,0.735802469,0,1
415,2,1,0.75308642,0,1
415,3,1,0.718518519,0,1
415,4,1,0.744444445,0,1
415,5,1,0.758024691,0,1
415,6,1,0.313580247,0,1
415,7,1,0.725925926,0,1
415,8,1,0.722222222,0,1
415,9,1,0.697530864,0,1
415,10,1,0.720987654,0,1
415,11,1,0.666666667,0,1
415,12,1,0.671604938,0,1
416,1,1,0.504115226,0,1
416,2,1,0.529835391,0,1
416,3,1,0.523662552,0,1
416,4,1,0.432098766,0,1
416,5,1,0.383744856,0,1
416,6,1,0.262345679,0,1
416,7,1,0.181069959,0,1
416,8,1,0.133744856,0,1
416,9,1,0.079218107,0,1
416,10,1,0.061728395,0,1
416,11,1,0.034979424,0,1
416,12,1,0.004115226,0,1
417,1,1,0.974537037,0,1
417,2,1,0.907986111,0,1
417,3,1,0.471064815,0,1
417,4,1,0.038483796,0,1
417,5,1,0.902199074,0,1
417,6,1,0.880497685,0,1
417,7,1,0.5,0,1
417,8,1,0.061631945,0,1
417,9,1,0.068865741,0,1
417,10,1,0.508680556,0,1
417,11,1,0.486979167,0,1
417,12,1,0.048611111,0,1
418,1,1,0.509883852,0,1
418,2,1,0.505285871,0,1
418,3,1,0.492447917,0,1
418,4,1,0.495315665,0,1
418,5,1,0.507374102,0,1
418,6,1,0.484164768,0,1
418,7,1,0.484164768,0,1
418,8,1,0.490458623,0,1
418,9,1,0.569304591,0,1
418,10,1,0.581027184,0,1
418,11,1,0.480251359,0,1
418,12,1,0.480251359,0,1
419,1,1,0.725308642,0,1
419,2,1,0.465020576,0,1
419,3,1,0.980452675,0,1
419,4,1,0.057613169,0,1
419,5,1,0.060699589,0,1
419,6,1,0.001028806,0,1
419,7,1,0.059670782,0,1
419,8,1,0.059670782,0,1
419,9,1,0.004115226,0,1
419,10,1,0.88271605,0,1
419,11,1,0.488683128,0,1
419,12,1,0.170781893,0,1
420,1,1,0.679093567,0,1
420,2,1,0.609649123,0,1
420,3,1,0.626096491,0,1
420,4,1,0.736963938,0,1
420,5,1,0.584673489,0,1
420,6,1,0.697368421,0,1
420,7,1,0.675438597,0,1
420,8,1,0.620004873,0,1
420,9,1,0.565180312,0,1
420,10,1,0.660209552,0,1
420,11,1,0.687621832,0,1
420,12,1,0.685794347,0,1
421,1,1,0.506481524,0,1
421,2,1,0.658333319,0,1
421,3,1,0.567592621,0,1
421,4,1,0.684259274,0,1
421,5,1,0.493518547,0,1
421,6,1,0.680555556,0,1
421,7,1,0.642592607,0,1
421,8,1,0.499074088,0,1
421,9,1,0.64907406,0,1
421,10,1,0.502777806,0,1
421,11,1,0.510185171,0,1
421,12,1,0.608333376,0,1
422,1,1,0.500415694,0,1
422,2,1,0.719264375,0,1
422,3,1,0.973300543,0,1
422,4,1,0.999512906,0,1
422,5,1,0.509674946,0,1
422,6,1,0.50941533,0,1
422,7,1,0.50941533,0,1
422,8,1,0.012827836,0,1
422,9,1,0.008934357,0,1
422,10,1,0.008934357,0,1
422,11,1,0.008934357,0,1
422,12,1,0.008934357,0,1
423,1,1,0.76757015,0,1
423,2,1,0.753670402,0,1
423,3,1,0.737164452,0,1
423,4,1,0.751932934,0,1
423,5,1,0.730214577,0,1
423,6,1,0.775388759,0,1
423,7,1,0.765832682,0,1
423,8,1,0.756276605,0,1
423,9,1,0.757145339,0,1
423,10,1,0.638128747,0,1
423,11,1,0.724133438,0,1
423,12,1,0.507818608,0,1
424,1,1,0.76757015,0,1
424,2,1,0.753670402,0,1
424,3,1,0.737164452,0,1
424,4,1,0.751932934,0,1
424,5,1,0.730214577,0,1
424,6,1,0.775388759,0,1
424,7,1,0.765832682,0,1
424,8,1,0.756276605,0,1
424,9,1,0.757145339,0,1
424,10,1,0.638128747,0,1
424,11,1,0.724133438,0,1
424,12,1,0.507818608,0,1
425,1,1,0.794238683,0,1
425,2,1,0.734883446,0,1
425,3,1,0.65086972,0,1
425,4,1,0.895811147,0,1
425,5,1,0.865045557,0,1
425,6,1,0.699384688,0,1
425,7,1,0.788065844,0,1
425,8,1,0.844929594,0,1
425,9,1,0.771565495,0,1
425,10,1,0.410493827,0,1
425,11,1,0.802469136,0,1
425,12,1,0.585390947,0,1
